DUR일련번호,DUR유형,단일복합구분코드,DUR성분코드,DUR성분명영문,DUR성분명,복합제,관계성분,약효분류코드,효능군,고시일자,금기내용,제형,연령기준,최대투여기간,1일최대용량,등급,병용금기단일복합구분코드,병용금기DUR성분코드,병용금기DUR성분영문명,병용금기DUR성분명,병용금기복합제,병용금기관계성분,병용금기약효분류,비고,상태,계열명,
5434,투여기간주의,복합,D001300,Bisacodyl,비사코딜,[D001499]UrsodeoxycholicAcid(우르소데옥시콜산)/[D001656]Docusatesodium(도큐세이트나트륨),[A000477]비사코딜/[A000910]우르소데옥시콜산/[M081950]도큐세이트나트륨/[M223167]우르소데옥시콜산,[02380]하제|완장제,-,20231108,-,연질캡슐제|현탁상/연질캡슐제|액상/장용성캡슐제|펠렛,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5438,투여기간주의,복합,D001300,Bisacodyl,비사코딜,[D001656]Docusatesodium(도큐세이트나트륨)/[D001660]Sennaleafpowder(센나엽가루)/[D001657]Sennaefructuspowder(센나열매가루),[A000477]비사코딜/[A000598]센나/[M081950]도큐세이트나트륨,[02380]하제|완장제,-,20231108,-,필름코팅정,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5436,투여기간주의,복합,D001300,Bisacodyl,비사코딜,[D001656]Docusatesodium(도큐세이트나트륨)/[D001661]Sennosidecalcium(센노사이드칼슘),[A000477]비사코딜/[A000598]센나/[M081950]도큐세이트나트륨,[02380]하제|완장제,-,20231108,-,장용성필름코팅정,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
4304,투여기간주의,단일,D001300,Bisacodyl,비사코딜,-,[A000477]비사코딜,[02380]하제|완장제,-,20231108,-,정제/항문용좌제|수용성/관장제/장용성당의정,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
4323,투여기간주의,단일,D001310,Prednicarbate,프레드니카르베이트,-,[A001353]프레드니카르베이트,[02640]진통.진양.수렴.소염제,-,20190621,-,연고/크림/피부로션제/피부액제,-,28일,-,-,-,-,-,-,-,-,-,-,정상,-,
5165,투여기간주의,복합,D001370,Kaolin,카올린,[D001371]Berberinetannate(베르베린탄닌산염)/[D001372]Pectin(펙틴),[A001083]카올린/[A001293]펙틴/[M040574]카올린/[M051732]펙틴/[M223040]베르베린탄닌산염,[02370]정장제,-,20210715,-,시럽/액상시럽제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5251,투여기간주의,단일,D001555,L-alanyl-L-glutamine,엘-알라닐-엘-글루타민,-,[A004440]알라닐-글루타민,[03250]단백아미노산제제,-,20220527,-,수액제,-,21일,-,-,-,-,-,-,-,-,-,주성분함량20g/100mL|주사제,정상,-,
5427,투여기간주의,복합,D001091,Oxymetazoline,옥시메타졸린,[D000893]Chlorpheniramine(클로르페니라민),[C040452]염산옥시메타졸린/[I002775]옥시메타졸린염산염/[M040452]염산옥시메타졸린/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223162]옥시메타졸린염산염/[M223163]옥시메타졸린염산염점비액/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염산/[M223214]클로르페니라민말레산염정/[M223215]클로르페니라민말레산염주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민말레산염/[M251936]덱스클로르페니라민말레이트,[01320]이비과용제,-,20231108,-,점비액제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
3608,투여기간주의,단일,D001091,Oxymetazoline,옥시메타졸린,-,[C040452]염산옥시메타졸린/[I002775]옥시메타졸린염산염/[M040452]염산옥시메타졸린/[M223162]옥시메타졸린염산염/[M223163]옥시메타졸린염산염점비액,[01320]이비과용제,-,20180831,-,일반액상분무제/정량액상분무제/일반분말분무제/정량분말분무제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
3609,투여기간주의,단일,D001068,Propofol,프로포폴,-,[I003335]프로포폴/[M082350]프로포폴/[M260874]프로포폴,[01110]전신마취제,-,20180831,-,용액주사제/유화주사제/용액용분말주사제/서방성현탁액용분말주사제/용액용동결건조분말주사제/현탁액용동결건조분말주사제/서방성현탁액용동결건조분말주사제/리포좀화현탁액용동결건조분말주사제/현탁액주사제/서방성현탁액성주사제,-,3일,-,-,-,-,-,-,-,-,-,-,정상,-,
4320,투여기간주의,단일,D001293,Clobetasonebutyrate,클로베타손부티레이트,-,[A001132]클로베타손,[02640]진통.진양.수렴.소염제,-,20190621,-,피부크림제/피부연고제,-,21일,-,-,-,-,-,-,-,-,-,-,정상,-,
4308,투여기간주의,단일,D001304,MenotrophinHP,메노트로핀에이치피,-,[M113465]메노트로핀HP,[02490]기타의호르몬제(항호르몬제를포함),-,20190621,-,용액용동결건조분말주사제,-,무배란증:12일|난포과자극유도:20일,-,-,-,-,-,-,-,-,-,-,정상,-,
4310,투여기간주의,단일,D001306,Phenazopyridine,페나조피리딘,-,[A001278]페나조피리딘,[02590]기타의비뇨생식기관및항문용약,-,20190621,-,정제,-,2일,-,-,-,-,-,-,-,-,-,-,정상,-,
5460,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001669]Psylliumhusk(차전자피)/[D001686]Cinnamonbarkextractpowder(육계엑스산)/[D001664]Glycyrrhizaextractpowder(감초엑스산)/[D001687]Jujubeextractpowder(대추엑스산)/[D001665]Peonyrootextractpowder(작약엑스산)/[D001685]Rawgingerextractpowder(생강엑스산)/[D001675]Rhubarbpowder(대황가루),[A000524]생강/[A001758]대황/[A006000]감초/[A006119]작약/[A006122]대추/[M050805]센나열매/[M081198]차전자피/[M110942]육계엑스산,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5451,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001669]Psylliumhusk(차전자피)/[D001674]Aloepowder(노회가루)/[D001675]Rhubarbpowder(대황가루),[A000108]노회/[A001758]대황/[M050805]센나열매/[M081198]차전자피,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5450,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001673]Sennaleaf(센나엽)/[D001142]CitrusUnshiuPeel(진피)/[D001672]Magnoliabark(후박),[C040538]진피/[C070542]진피30%에탄올연조엑스(5:1)/[C082099]진피엑스/[C082860]진피연조엑스/[C084931]진피40%에탄올엑스/[C084933]진피70%에탄올틴크/[C084944]진피가루/[C086811]진피건조엑스/[C089506]진피엑스산/[C098637]진피추출물/글리세린/정제수/[C101459]진피70%에탄올틴크(1→5)/[C101807]진피(헤스페리딘으로서1ㆍ33밀리그람)/[I006157]진피(陳皮)/[I009557]진피(秦皮)/[M040538]진피/[M040813]후박/[M050805]센나열매/[M070542]진피30%에탄올연조엑스(5:1)/[M082099]진피엑스/[M082795]센나엽/[M082860]진피연조엑스/[M084931]진피40%에탄올엑스/[M084933]진피70%에탄올틴크/[M084944]진피가루/[M086811]진피건조엑스/[M089506]진피엑스산/[M101459]진피70%에탄올틴크(1→5)/[M101807]진피(헤스페리딘으로서1ㆍ33밀리그람)/[M102560]진피연조엑스(5→1)/[M103925]진피건조엑스(5.0→1)/[M104356]진피엑스(5→1)/[M105886]진피30%에탄올연조엑스/[M107313]진피40%에탄올엑스(5:1)/[M201658]진피엑스가루/[M239322]진피30%에탄올연조엑스(5->1)/[M244967]진피추출물/[M244970]진피추출물/[M244973]진피추출물/[M244976]진피추출물/[M245266]진피30%에탄올연조엑스(5→1)/[M252013]진피(秦皮)/[M252641]진피70%에탄올틴크(1->5)/[M252649]진피엑스(5:1)/[M253084]진피(秦皮)/[M254026]진피(귤껍질)추출물/[M254322]진피(秦皮)/[M254478]진피(秦皮)/[M261224]진피연조엑스(1.7∼2.1→1)/[M261584]진피(秦皮)/[M262498]진피연조엑스(1.7~2.1→1)/[M262523]진피연조엑스(1.4~1.7→1)/[M262712]진피건조엑스(4.5~5.6→1)/[M262718]진피연조엑스(1.4∼1.7→1)/[M264373]진피연조엑스(1.7~2.1→1)/[M264503]진피연조엑스(2.5→1)/[M266243]진피연조엑스(1.9∼2.3→1)/[M266530]진피30%에탄올연조엑스(5→1)-Ⅱ/[M266591]진피연조엑스(2.3~2.8→1)/[M267552]진피연조엑스(2.6~3.2→1),[02380]하제|완장제,-,20231108,-,환제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5455,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001669]Psylliumhusk(차전자피)/[D001680]Aloe(노회)/[D001672]Magnoliabark(후박)/[D001119]PeonyRoot(작약)/[D001681]Rhubarb(대황),[C040523]작약/[C051307]백작약/[C051308]적작약/[C071158]작약엑스/[C082518]작약가루/[C085611]백작약초/[C088975]백작약가루/[C089531]백작약엑스산(패오니플로린으로서133ㆍ2밀리그람)/[C089542]백작약엑스산/[C090093]작약엑스산/[C090789]작약초/[C092727]백작약연조엑스/[C093837]작약건조엑스/[C096770]작약추출물/[C312372]작약추출물/[C313826]백작약추출물/[C320059]참작약/[C402274]작약전초추출물/[C402275]작약뿌리추출물/[C404274]작약뿌리수/[C404275]작약뿌리가루/[C406079]작약가루/[C406080]작약껍질/수액추출물/[C406081]작약꽃추출물/[C406082]작약추출물/[C429024]작약꽃추출물/[C429025]작약나무껍질/수액추출물/[C429026]작약뿌리/[C429027]작약뿌리가루/[C429028]작약뿌리수/[C429029]작약뿌리추출물/[C429030]작약잎세포추출물/[C429031]작약추출물/[I006447]작약/[M040061]노회/[M040073]대황/[M040523]작약/[M040813]후박/[M050805]센나열매/[M051307]백작약/[M051308]적작약/[M071158]작약엑스/[M081198]차전자피/[M082518]작약가루/[M085611]백작약초/[M088975]백작약가루/[M090093]작약엑스산/[M090789]작약초/[M093837]작약건조엑스/[M103890]작약건조엑스(5.88→1)/[M201554]작약엑스가루/[M212494]백작약엑스(5.9→1)/[M214365]작약추출물/[M241192]작약엑스(5.9->1)/[M243283]작약엑스(5.9->1)/[M245904]작약엑스(5.9→1)/[M246879]작약추출액/[M261230]작약연조엑스(3.3∼4.0→1)/[M262504]작약연조엑스(3.3~4.0→1)/[M263913]작약연조엑스(2.3∼3.2→1)/[M264309]작약연조엑스(3.03->1)/[M264379]작약연조엑스(2.4~3.0→1)/[M264643]작약연조엑스(3.03→1)/[M266482]작약연조엑스(2.8∼3.4→1)/[M266487]작약연조엑스(2.7~3.3→1)/[M266950]작약연조엑스(2.8∼3.4→1)/[M267310]작약연조엑스(2.9~3.5→1)/[M268068]작약연조엑스(2.8~3.4→1)/[M268187]작약연조엑스(2.8~3.4→1),[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5452,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001673]Sennaleaf(센나엽)/[D001669]Psylliumhusk(차전자피)/[D001142]CitrusUnshiuPeel(진피)/[D001672]Magnoliabark(후박),[C040538]진피/[C070542]진피30%에탄올연조엑스(5:1)/[C082099]진피엑스/[C082860]진피연조엑스/[C084931]진피40%에탄올엑스/[C084933]진피70%에탄올틴크/[C084944]진피가루/[C086811]진피건조엑스/[C089506]진피엑스산/[C098637]진피추출물/글리세린/정제수/[C101459]진피70%에탄올틴크(1→5)/[C101807]진피(헤스페리딘으로서1ㆍ33밀리그람)/[I006157]진피(陳皮)/[I009557]진피(秦皮)/[M040538]진피/[M040813]후박/[M050805]센나열매/[M070542]진피30%에탄올연조엑스(5:1)/[M081198]차전자피/[M082099]진피엑스/[M082795]센나엽/[M082860]진피연조엑스/[M084931]진피40%에탄올엑스/[M084933]진피70%에탄올틴크/[M084944]진피가루/[M086811]진피건조엑스/[M089506]진피엑스산/[M101459]진피70%에탄올틴크(1→5)/[M101807]진피(헤스페리딘으로서1ㆍ33밀리그람)/[M102560]진피연조엑스(5→1)/[M103925]진피건조엑스(5.0→1)/[M104356]진피엑스(5→1)/[M105886]진피30%에탄올연조엑스/[M107313]진피40%에탄올엑스(5:1)/[M201658]진피엑스가루/[M239322]진피30%에탄올연조엑스(5->1)/[M244967]진피추출물/[M244970]진피추출물/[M244973]진피추출물/[M244976]진피추출물/[M245266]진피30%에탄올연조엑스(5→1)/[M252013]진피(秦皮)/[M252641]진피70%에탄올틴크(1->5)/[M252649]진피엑스(5:1)/[M253084]진피(秦皮)/[M254026]진피(귤껍질)추출물/[M254322]진피(秦皮)/[M254478]진피(秦皮)/[M261224]진피연조엑스(1.7∼2.1→1)/[M261584]진피(秦皮)/[M262498]진피연조엑스(1.7~2.1→1)/[M262523]진피연조엑스(1.4~1.7→1)/[M262712]진피건조엑스(4.5~5.6→1)/[M262718]진피연조엑스(1.4∼1.7→1)/[M264373]진피연조엑스(1.7~2.1→1)/[M264503]진피연조엑스(2.5→1)/[M266243]진피연조엑스(1.9∼2.3→1)/[M266530]진피30%에탄올연조엑스(5→1)-Ⅱ/[M266591]진피연조엑스(2.3~2.8→1)/[M267552]진피연조엑스(2.6~3.2→1),[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5459,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001669]Psylliumhusk(차전자피)/[D001123]CinnamomumcassiaBlume(육계)/[D001664]Glycyrrhizaextractpowder(감초엑스산)/[D001665]Peonyrootextractpowder(작약엑스산)/[D001684]Poncirusimmaturefruitextractpowder(지실엑스산)/[D001685]Rawgingerextractpowder(생강엑스산)/[D001681]Rhubarb(대황),[A000524]생강/[A001045]지실/[A006000]감초/[A006119]작약/[C050036]육계/[C089617]육계엑스산/[C401739]육계추출물/[C401743]육계잎추출물/[C402601]육계/[C402602]육계껍질/정향싹/로즈마리잎/불가리스백리향잎수/[C428728]육계/[C428729]육계/정향싹/로즈마리잎/타임잎수/[C428730]육계/정향싹/로즈마리잎/타임잎오일/[C428731]육계껍질/탱자열매/삼백초잎/뿌리/도둑놈의지팡이뿌리추출물/[C428733]육계잎추출물/[C428734]육계전초오일/[C428735]육계전초추출물/[C428736]육계껍질추출물/[C434092]하이드롤라이즈드육계추출물/[C438444]육계껍질수/[C438521](육계껍질/요엽후박)나무껍질/(고량강/참당귀)뿌리추출물/[I000485]육계/[I008329]육계/[I012425]육계·아선약·소두구·고추연조엑스(5→1)/[M040073]대황/[M050036]육계/[M050805]센나열매/[M081198]차전자피/[M089617]육계엑스산/[M106290]육계(모계)/[M201470]육계엑스가루/[M227893]육계70%에탄올틴크(1->5)/[M232832]육계건조엑스/[M234405]육계가루/[M239186]육계엑스(22->1)/[M240817]육계70%에탄올틴크(1→5)/[M244658]육계틴크(1→5)/[M245879]육계건조엑스(31.25->1)/[M246170]육계연조엑스/[M251943]육계추출물/[M252166]육계유/[M252345]육계유동엑스/[M252650]육계·아선약·소두구·고추연조엑스(5→1)/[M253194]육계엑스(22→1)/[M254384]육계·아선약·소두구·고추연조엑스(5->1)/[M258809]육계엑스/[M259064]육계30%에탄올유동엑스/[M261235]육계연조엑스(7.9∼9.6→1)/[M262509]육계연조엑스(7.9~9.6→1)/[M264213]육계/당귀/작약/숙지황/천궁/황기혼합추출물/[M264384]육계연조엑스(8.8~10.8→1)/[M264645]육계연조엑스(8.3→1)/[M266305]육계건조엑스(20~35→1)/[M266529]육계건조엑스(22→1)/[M267315]육계연조엑스(8.4~10.2→1)/[M267418]육계연조엑스(6.7~10→1),[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5447,투여기간주의,복합,D001670,Sennaefuctus,센나열매,[D001669]Psylliumhusk(차전자피),[M050805]센나열매/[M081198]차전자피,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5449,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001671]Psylliumhuskpowder(차전자피가루),[A000598]센나/[A002909]차전자,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5454,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001677]Plantagoseedpowder(차전자가루)/[D001519]Nicotinamide(니코틴산아미드)/[D001678]Bacillussubtilis(당화균)/[D001679]Lactomin(락토민),[A000117]니코틴산아미드/[A000384]바실루스서브틸리스균/[A000598]센나/[A002909]차전자/[M040064]니코틴산아미드/[M086301]락토민,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5456,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001669]Psylliumhusk(차전자피)/[D001682]Atractylodesrhizomewhite(백출)/[D001513]Fennel(회향)/[D001000]Licorice(감초)/[D001119]PeonyRoot(작약)/[D001681]Rhubarb(대황),[A000598]센나/[A003462]회향/[A006000]감초/[C040523]작약/[C051307]백작약/[C051308]적작약/[C071158]작약엑스/[C082518]작약가루/[C085611]백작약초/[C088975]백작약가루/[C089531]백작약엑스산(패오니플로린으로서133ㆍ2밀리그람)/[C089542]백작약엑스산/[C090093]작약엑스산/[C090789]작약초/[C092727]백작약연조엑스/[C093837]작약건조엑스/[C096770]작약추출물/[C312372]작약추출물/[C313826]백작약추출물/[C320059]참작약/[C402274]작약전초추출물/[C402275]작약뿌리추출물/[C404274]작약뿌리수/[C404275]작약뿌리가루/[C406079]작약가루/[C406080]작약껍질/수액추출물/[C406081]작약꽃추출물/[C406082]작약추출물/[C429024]작약꽃추출물/[C429025]작약나무껍질/수액추출물/[C429026]작약뿌리/[C429027]작약뿌리가루/[C429028]작약뿌리수/[C429029]작약뿌리추출물/[C429030]작약잎세포추출물/[C429031]작약추출물/[I006447]작약/[M040006]감초/[M040073]대황/[M040214]백출/[M040523]작약/[M040811]회향/[M051307]백작약/[M051308]적작약/[M070009]감초가루/[M071158]작약엑스/[M081198]차전자피/[M082518]작약가루/[M085611]백작약초/[M088975]백작약가루/[M090093]작약엑스산/[M090789]작약초/[M093837]작약건조엑스/[M103890]작약건조엑스(5.88→1)/[M201554]작약엑스가루/[M212494]백작약엑스(5.9→1)/[M214365]작약추출물/[M241192]작약엑스(5.9->1)/[M243283]작약엑스(5.9->1)/[M245904]작약엑스(5.9→1)/[M246879]작약추출액/[M261230]작약연조엑스(3.3∼4.0→1)/[M262504]작약연조엑스(3.3~4.0→1)/[M263913]작약연조엑스(2.3∼3.2→1)/[M264309]작약연조엑스(3.03->1)/[M264379]작약연조엑스(2.4~3.0→1)/[M264643]작약연조엑스(3.03→1)/[M266482]작약연조엑스(2.8∼3.4→1)/[M266487]작약연조엑스(2.7~3.3→1)/[M266950]작약연조엑스(2.8∼3.4→1)/[M267310]작약연조엑스(2.9~3.5→1)/[M268068]작약연조엑스(2.8~3.4→1)/[M268187]작약연조엑스(2.8~3.4→1),[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5453,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001671]Psylliumhuskpowder(차전자피가루)/[D001674]Aloepowder(노회가루)/[D001676]Magnoliabarkpowder(후박가루)/[D001675]Rhubarbpowder(대황가루),[A000108]노회/[A000598]센나/[A001758]대황/[A002909]차전자/[A003468]후박,[02380]하제|완장제,-,20231109,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5448,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001669]Psylliumhusk(차전자피),[A000598]센나/[M081198]차전자피,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5458,투여기간주의,복합,D001657,Sennaefructuspowder,센나열매가루,[D001671]Psylliumhuskpowder(차전자피가루)/[D001123]CinnamomumcassiaBlume(육계)/[D001122]Jujube(대추)/[D001119]PeonyRoot(작약)/[D001514]Magnesiumhydroxide(수산화마그네슘)/[D001000]Licorice(감초)/[D001145]GingerRoot(생강),-,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
6147,투여기간주의,단일,D001766,Clazosentan,클라조센탄,-,[A110971]클라조센탄이나트륨,[02170]혈관확장제,-,20250530,-,용액주사제,-,15일,-,-,-,-,-,-,-,-,-,-,정상,-,
5421,투여기간주의,복합,D001645,TriglyceridesMedium-Chain,중쇄트리글리세리드,[D001646]Omega-3-AcidTriglycerides(오메가3산트리글리세리드)/[D001647]SoybeanOil(콩기름),[M099858]콩기름/[M114143]오메가3산트리글리세리드/[M250010]중쇄트리글리세리드,[03290]기타의자양강장변질제,-,20230531,-,유화주사제,-,7일,-,-,-,-,-,-,-,-,-,복합제,정상,-,
5183,투여기간주의,복합,D001652,Octenidine,옥테니딘,[D001540]Phenoxyethanol(페녹시에탄올),[A001280]페녹시에탄올/[A110477]옥테니딘염산염/[M080711]2-페녹시에탄올/[M201905]페녹시에탄올,[02610]외피용살균소독제,-,20231108,-,피부액제,-,14일,-,-,-,-,-,-,-,-,-,-,정상,-,
5429,투여기간주의,복합,D001651,Xylometazoline,자일로메타졸린,[D001655]L-carbocysteine(L-카르보시스테인),[A001014]자일로메타졸린/[M220819]L-카르보시스테인,[01320]이비과용제,-,20231108,-,점비액제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5428,투여기간주의,복합,D001651,Xylometazoline,자일로메타졸린,[D001654]D-panthenol(D-판테놀),[A001014]자일로메타졸린/[A003587]덱스판테놀,[01320]이비과용제,-,20231108,-,점비액제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5426,투여기간주의,복합,D001651,Xylometazoline,자일로메타졸린,[D000893]Chlorpheniramine(클로르페니라민),[A001014]자일로메타졸린/[M040616]말레인산클로르페니라민/[M050213]말레인산덱스클로르페니라민/[M051529]클로르페니라민/[M082701]디엘말레인산클로르페니라민/[M083325]디말레인산클로르페니라민/[M099959]말레인산클로로페니라민/[M100018]말레산클로르페니라민/[M100476]디말레인산클로르페니라민/[M101581]디엘말레인산클로르페니라민/[M200471]말레인산클로르페니라민제피과립/[M202197]D-말레인산클로르페니라민/[M202204]DL-말레인산클로르페니라민/[M203913]클로르페니라민말레인산염/[M212847]클로르페니라민말레이트/[M223211]클로르페니라민말레산염/[M223212]d-클로르페니라민말레산염/[M223213]클로르페니라민말레산염산/[M223214]클로르페니라민말레산염정/[M223215]클로르페니라민말레산염주사액/[M226783]dl-클로르페니라민말레산염/[M249715]덱스클로르페니라민말레산염/[M251936]덱스클로르페니라민말레이트,[01320]이비과용제,-,20231108,-,점비액제/일반액상분무제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5425,투여기간주의,단일,D001651,Xylometazoline,자일로메타졸린,-,[A001014]자일로메타졸린,[01320]이비과용제,-,20231108,-,점비액제/일반액상분무제/정량액상분무제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
5457,투여기간주의,복합,D001673,Sennaleaf,센나엽,[D001669]Psylliumhusk(차전자피)/[D001123]CinnamomumcassiaBlume(육계)/[D001000]Licorice(감초)/[D001119]PeonyRoot(작약)/[D001683]Poncirusimmaturefruit(지실)/[D001145]GingerRoot(생강)/[D001681]Rhubarb(대황),-,[02380]하제|완장제,-,20231108,-,과립제,-,7일,-,-,-,-,-,-,-,-,-,-,정상,-,
